image,class_id,confidence,x1,y1,x2,y2
000195.jpg,0,0.895,877.2,154.8,1087.7,452.4
000196.jpg,0,0.915,795.5,966.3,1126.5,1313.0
000196.jpg,0,0.904,884.6,149.4,1095.7,456.2
000197.jpg,0,0.911,793.1,960.7,1121.9,1302.3
000197.jpg,0,0.906,889.3,148.9,1098.5,459.5
000198.jpg,0,0.908,891.6,149.2,1101.3,460.6
000198.jpg,0,0.905,787.9,949.8,1116.2,1290.6
000199.jpg,0,0.914,894.4,150.1,1104.6,466.0
000199.jpg,0,0.91,784.3,944.5,1112.8,1280.6
000200.jpg,0,0.909,897.0,152.3,1108.7,470.8
000200.jpg,0,0.907,780.1,937.9,1109.9,1274.0
000201.jpg,0,0.903,902.6,154.9,1111.0,469.1
000201.jpg,0,0.89,775.9,926.5,1101.1,1260.5
000202.jpg,0,0.907,905.1,160.6,1117.1,495.1
000202.jpg,0,0.895,768.8,922.6,1096.2,1257.5
000203.jpg,0,0.908,910.9,161.8,1118.9,514.3
000203.jpg,0,0.894,769.0,908.8,1093.2,1253.9
000204.jpg,0,0.903,918.6,163.1,1120.9,514.9
000204.jpg,0,0.895,762.7,902.5,1094.1,1255.7
000205.jpg,0,0.904,924.0,165.9,1124.9,526.4
000205.jpg,0,0.903,763.5,891.6,1090.4,1235.5
000206.jpg,0,0.903,926.8,170.0,1126.3,525.5
000206.jpg,0,0.903,757.6,880.2,1087.5,1224.0
000207.jpg,0,0.906,758.0,866.3,1081.7,1216.3
000207.jpg,0,0.905,931.7,171.8,1132.4,549.3
000208.jpg,0,0.906,756.8,859.6,1081.3,1208.2
000208.jpg,0,0.902,933.0,173.4,1135.0,560.4
000209.jpg,0,0.906,759.7,853.6,1076.9,1204.0
000209.jpg,0,0.898,934.7,173.9,1144.8,565.9
000210.jpg,0,0.901,755.1,838.7,1080.6,1192.4
000210.jpg,0,0.895,940.1,172.7,1157.2,567.6
000211.jpg,0,0.903,755.6,829.9,1078.8,1182.8
000211.jpg,0,0.896,942.8,173.1,1162.5,580.5
000211.jpg,0,0.498,1077.3,1664.2,1135.2,1917.6
000212.jpg,0,0.9,946.2,172.3,1169.3,584.8
000212.jpg,0,0.899,758.6,823.4,1079.5,1175.2
000212.jpg,0,0.635,1066.7,1665.9,1136.9,1912.4
000213.jpg,0,0.907,947.6,172.6,1177.4,587.0
000213.jpg,0,0.902,762.4,817.2,1084.8,1165.3
000213.jpg,0,0.79,1061.1,1661.0,1138.5,1909.1
000214.jpg,0,0.912,950.3,173.5,1181.2,589.5
000214.jpg,0,0.91,771.4,809.1,1087.1,1150.3
000214.jpg,0,0.817,1052.9,1661.9,1138.6,1909.7
000215.jpg,0,0.913,952.9,174.9,1186.7,587.6
000215.jpg,0,0.909,778.1,801.4,1097.6,1146.9
000215.jpg,0,0.832,1049.8,1654.5,1135.8,1908.6
000216.jpg,0,0.916,956.0,178.0,1194.5,590.2
000216.jpg,0,0.907,782.7,798.1,1100.6,1143.9
000216.jpg,0,0.825,1044.2,1657.1,1134.4,1908.4
000217.jpg,0,0.919,960.6,179.6,1198.3,593.8
000217.jpg,0,0.904,787.4,791.4,1111.5,1141.2
000217.jpg,0,0.823,1037.2,1653.2,1133.4,1907.8
000218.jpg,0,0.92,964.6,181.5,1201.9,594.8
000218.jpg,0,0.9,800.2,788.4,1119.6,1134.1
000218.jpg,0,0.831,1023.7,1651.3,1132.4,1904.6
000219.jpg,0,0.926,967.7,183.9,1207.9,599.9
000219.jpg,0,0.903,815.3,787.2,1129.5,1124.7
000219.jpg,0,0.84,1019.0,1650.2,1131.5,1904.5
000220.jpg,0,0.929,970.4,191.0,1211.3,601.6
000220.jpg,0,0.908,820.9,783.3,1141.9,1128.5
000220.jpg,0,0.832,1015.6,1636.8,1128.7,1899.2
000221.jpg,0,0.929,972.1,194.5,1212.7,611.3
000221.jpg,0,0.912,824.2,775.6,1151.6,1126.2
000221.jpg,0,0.838,1011.5,1634.0,1127.4,1897.2
000222.jpg,0,0.934,971.9,192.5,1214.4,615.9
000222.jpg,0,0.904,843.1,774.9,1159.0,1121.9
000222.jpg,0,0.862,1006.3,1635.8,1128.4,1891.1
000223.jpg,0,0.938,976.7,196.8,1218.9,619.9
000223.jpg,0,0.899,854.9,778.6,1170.1,1108.2
000223.jpg,0,0.853,1004.8,1639.0,1124.8,1890.4
000224.jpg,0,0.94,978.9,200.5,1221.7,623.0
000224.jpg,0,0.905,867.8,777.0,1180.3,1113.1
000224.jpg,0,0.859,1001.0,1636.2,1119.9,1894.8
000225.jpg,0,0.937,983.6,204.1,1225.2,637.3
000225.jpg,0,0.907,877.4,775.8,1188.6,1109.8
000225.jpg,0,0.864,997.4,1639.3,1115.2,1898.0
000226.jpg,0,0.924,985.5,212.3,1231.2,652.8
000226.jpg,0,0.908,891.2,778.5,1208.0,1119.8
000226.jpg,0,0.883,991.9,1638.4,1110.9,1895.6
000227.jpg,0,0.924,994.0,215.8,1242.0,665.8
000227.jpg,0,0.917,900.9,778.4,1216.4,1125.3
000227.jpg,0,0.885,988.1,1640.3,1104.8,1889.0
000228.jpg,0,0.921,999.4,226.0,1251.8,681.2
000228.jpg,0,0.911,915.0,771.6,1233.7,1128.1
000228.jpg,0,0.892,984.4,1637.3,1102.6,1891.2
000229.jpg,0,0.92,1007.5,228.5,1260.1,679.2
000229.jpg,0,0.914,983.8,1638.8,1103.2,1893.4
000229.jpg,0,0.906,926.7,766.0,1244.9,1126.8
000230.jpg,0,0.924,981.5,1634.5,1103.3,1893.8
000230.jpg,0,0.921,1012.8,229.2,1264.3,678.1
000230.jpg,0,0.91,934.0,760.1,1254.0,1133.6
000231.jpg,0,0.926,1016.7,233.2,1270.4,685.6
000231.jpg,0,0.924,980.1,1633.1,1102.8,1893.5
000231.jpg,0,0.919,949.8,758.6,1261.6,1133.9
000232.jpg,0,0.935,1022.6,233.1,1282.3,684.3
000232.jpg,0,0.929,976.6,1633.0,1101.9,1890.8
000232.jpg,0,0.928,961.4,756.6,1280.9,1137.0
000233.jpg,0,0.935,1028.3,239.3,1292.8,682.6
000233.jpg,0,0.927,969.6,757.8,1292.9,1142.8
000233.jpg,0,0.927,975.6,1628.9,1102.3,1889.7
000234.jpg,0,0.936,1035.4,244.7,1295.2,682.7
000234.jpg,0,0.925,983.9,769.7,1301.1,1145.3
000234.jpg,0,0.924,973.5,1611.5,1101.9,1886.9
000235.jpg,0,0.934,1038.9,247.5,1299.8,687.6
000235.jpg,0,0.924,994.5,767.8,1306.8,1143.5
000235.jpg,0,0.909,968.5,1606.4,1101.0,1884.8
000236.jpg,0,0.93,1042.8,250.2,1303.1,691.1
000236.jpg,0,0.918,1001.8,770.9,1316.4,1148.3
000236.jpg,0,0.895,965.6,1603.8,1100.1,1882.8
000237.jpg,0,0.926,1048.3,249.9,1306.2,687.9
000237.jpg,0,0.912,1020.5,775.1,1322.6,1152.7
000237.jpg,0,0.893,963.3,1600.5,1099.9,1877.4
000238.jpg,0,0.937,1055.9,256.5,1310.1,690.3
000238.jpg,0,0.91,1031.4,775.2,1333.0,1156.4
000238.jpg,0,0.876,961.2,1595.2,1098.6,1877.1
000239.jpg,0,0.939,1057.1,255.1,1316.0,691.9
000239.jpg,0,0.903,1043.7,777.5,1345.9,1162.3
000239.jpg,0,0.876,960.1,1592.8,1098.9,1875.1
000240.jpg,0,0.939,1057.6,258.4,1320.7,695.4
000240.jpg,0,0.933,1052.9,781.3,1357.9,1163.9
000240.jpg,0,0.88,960.3,1587.9,1097.7,1874.9
000241.jpg,0,0.94,1057.6,261.8,1320.4,700.9
000241.jpg,0,0.935,1055.2,781.1,1365.1,1170.1
000241.jpg,0,0.875,958.2,1586.9,1096.9,1873.3
000242.jpg,0,0.939,1061.3,267.8,1321.4,711.1
000242.jpg,0,0.935,1062.7,784.9,1363.6,1172.2
000242.jpg,0,0.879,954.1,1587.6,1097.1,1873.1
000243.jpg,0,0.933,1062.8,271.2,1323.2,725.4
000243.jpg,0,0.93,1066.3,788.3,1377.9,1179.4
000243.jpg,0,0.871,955.3,1586.8,1096.2,1872.7
000244.jpg,0,0.93,1079.1,787.1,1376.5,1184.6
000244.jpg,0,0.92,1060.9,280.6,1320.6,744.2
000244.jpg,0,0.868,954.3,1584.7,1095.4,1872.2
000245.jpg,0,0.924,1085.7,789.3,1389.7,1188.4
000245.jpg,0,0.915,1062.6,285.8,1318.4,760.4
000245.jpg,0,0.877,950.9,1579.4,1095.1,1873.4
000246.jpg,0,0.927,1060.4,292.2,1319.9,771.6
000246.jpg,0,0.925,1094.0,790.5,1388.3,1192.8
000246.jpg,0,0.882,949.3,1578.9,1093.9,1874.4
000247.jpg,0,0.927,1062.0,301.2,1318.3,779.3
000247.jpg,0,0.921,1100.0,788.6,1391.9,1196.6
000247.jpg,0,0.897,946.5,1578.3,1091.4,1874.0
000248.jpg,0,0.925,1063.2,306.8,1320.1,786.3
000248.jpg,0,0.924,1097.4,789.1,1392.7,1206.1
000248.jpg,0,0.899,945.4,1576.7,1090.6,1873.1
000249.jpg,0,0.928,1100.8,784.7,1394.4,1210.7
000249.jpg,0,0.923,1067.0,314.0,1324.0,782.0
000249.jpg,0,0.893,945.4,1573.3,1089.2,1871.9
000250.jpg,0,0.928,1110.2,784.5,1399.7,1215.7
000250.jpg,0,0.921,1069.3,319.1,1326.2,788.3
000250.jpg,0,0.901,942.9,1559.9,1087.6,1869.1
000251.jpg,0,0.928,1115.4,780.2,1402.2,1219.9
000251.jpg,0,0.922,1067.6,322.1,1330.6,795.0
000251.jpg,0,0.92,943.2,1558.1,1089.2,1870.0
000252.jpg,0,0.936,939.7,1550.4,1087.8,1867.4
000252.jpg,0,0.927,1071.9,329.2,1334.6,798.2
000252.jpg,0,0.925,1119.8,782.5,1407.2,1223.9
000253.jpg,0,0.937,939.2,1547.9,1087.5,1863.7
000253.jpg,0,0.931,1067.3,336.4,1340.6,802.1
000253.jpg,0,0.922,1125.2,784.5,1412.7,1234.0
000254.jpg,0,0.94,1070.8,342.6,1346.7,806.5
000254.jpg,0,0.937,938.1,1543.7,1085.8,1862.1
000254.jpg,0,0.933,1136.8,784.3,1423.9,1241.2
000255.jpg,0,0.944,1068.6,348.5,1350.3,808.5
000255.jpg,0,0.935,1143.4,793.4,1429.3,1247.8
000255.jpg,0,0.934,935.9,1539.0,1084.8,1860.8
000256.jpg,0,0.948,1070.0,353.1,1353.2,809.7
000256.jpg,0,0.935,932.4,1536.4,1083.1,1858.7
000256.jpg,0,0.933,1151.8,794.5,1433.0,1252.9
000257.jpg,0,0.951,1070.2,356.6,1357.8,812.5
000257.jpg,0,0.932,928.5,1533.0,1082.0,1855.5
000257.jpg,0,0.93,1154.4,790.6,1443.9,1261.4
000258.jpg,0,0.952,1068.8,362.0,1362.0,811.8
000258.jpg,0,0.932,1157.0,792.5,1446.8,1269.9
000258.jpg,0,0.921,925.3,1533.3,1076.5,1851.9
000259.jpg,0,0.951,1065.8,365.7,1362.9,814.9
000259.jpg,0,0.928,1164.8,790.3,1456.0,1276.7
000259.jpg,0,0.911,922.0,1531.8,1073.1,1849.7
000260.jpg,0,0.946,1065.3,372.4,1363.5,818.3
000260.jpg,0,0.929,1169.7,795.7,1465.0,1294.5
000260.jpg,0,0.91,917.1,1525.8,1076.0,1852.9
000261.jpg,0,0.936,1062.5,371.9,1363.8,819.1
000261.jpg,0,0.933,1173.4,799.2,1463.9,1302.4
000261.jpg,0,0.916,916.9,1525.4,1074.3,1851.9
000262.jpg,0,0.936,1061.5,375.5,1362.7,824.0
000262.jpg,0,0.927,1184.5,807.1,1481.5,1315.5
000262.jpg,0,0.916,915.2,1520.3,1077.9,1850.6
000263.jpg,0,0.933,1061.0,379.3,1362.6,827.8
000263.jpg,0,0.927,1192.0,814.5,1491.8,1322.1
000263.jpg,0,0.917,912.2,1517.5,1078.5,1850.3
000264.jpg,0,0.931,1059.3,382.8,1362.0,833.4
000264.jpg,0,0.928,1191.6,822.4,1491.3,1324.4
000264.jpg,0,0.91,912.1,1512.4,1077.0,1846.6
000265.jpg,0,0.929,1058.5,388.2,1361.8,843.4
000265.jpg,0,0.927,1193.1,829.1,1495.9,1329.7
000265.jpg,0,0.906,910.8,1504.6,1076.4,1844.9
000266.jpg,0,0.933,1057.9,391.6,1358.7,859.7
000266.jpg,0,0.93,1193.1,840.5,1495.8,1334.4
000266.jpg,0,0.906,909.1,1497.3,1074.1,1841.2
000267.jpg,0,0.935,1059.5,396.0,1358.7,867.6
000267.jpg,0,0.926,1197.0,853.6,1498.1,1341.5
000267.jpg,0,0.915,907.5,1495.5,1074.5,1839.7
000268.jpg,0,0.942,1059.3,399.7,1356.2,885.0
000268.jpg,0,0.909,905.9,1483.0,1077.5,1836.9
000268.jpg,0,0.901,1203.4,867.2,1494.0,1352.8
000269.jpg,0,0.932,1058.5,406.4,1354.0,896.4
000269.jpg,0,0.915,902.7,1476.2,1075.5,1832.0
000269.jpg,0,0.915,1203.1,883.2,1492.6,1368.8
000270.jpg,0,0.929,1051.7,412.7,1356.7,905.5
000270.jpg,0,0.922,1202.8,896.9,1495.4,1385.1
000270.jpg,0,0.91,899.4,1459.8,1077.2,1826.6
000271.jpg,0,0.929,1049.5,419.6,1352.4,913.0
000271.jpg,0,0.923,1208.5,907.3,1497.5,1390.3
000271.jpg,0,0.911,894.9,1447.6,1080.4,1824.1
000272.jpg,0,0.928,1043.9,425.7,1349.7,922.8
000272.jpg,0,0.925,1205.8,912.9,1494.0,1397.7
000272.jpg,0,0.909,892.6,1443.2,1082.5,1822.6
000273.jpg,0,0.927,1043.0,434.6,1347.7,924.5
000273.jpg,0,0.923,1199.2,929.5,1488.7,1400.4
000273.jpg,0,0.904,894.4,1446.6,1084.8,1818.4
000274.jpg,0,0.928,1037.6,444.8,1344.7,926.8
000274.jpg,0,0.922,1199.2,934.0,1488.6,1406.4
000274.jpg,0,0.908,892.7,1432.7,1081.5,1815.8
000275.jpg,0,0.924,1040.1,457.5,1344.9,928.9
000275.jpg,0,0.924,890.5,1430.7,1083.3,1815.6
000275.jpg,0,0.922,1197.8,938.6,1487.8,1410.6
000276.jpg,0,0.926,1039.1,461.2,1346.8,935.1
000276.jpg,0,0.925,888.0,1427.7,1082.9,1817.0
000276.jpg,0,0.918,1196.0,944.5,1484.0,1418.3
000277.jpg,0,0.926,885.5,1424.5,1083.1,1814.5
000277.jpg,0,0.926,1036.9,466.4,1349.0,938.1
000277.jpg,0,0.907,1194.2,951.1,1476.6,1438.8
000278.jpg,0,0.927,884.7,1422.0,1082.5,1809.0
000278.jpg,0,0.924,1038.4,473.6,1350.2,940.5
000278.jpg,0,0.915,1189.6,956.5,1480.3,1451.0
000279.jpg,0,0.929,882.4,1415.7,1083.7,1804.9
000279.jpg,0,0.926,1034.9,483.1,1351.2,941.3
000279.jpg,0,0.921,1189.6,961.1,1478.9,1463.5
000280.jpg,0,0.93,1031.9,489.6,1352.1,942.1
000280.jpg,0,0.926,1188.1,972.9,1477.0,1470.4
000280.jpg,0,0.924,880.8,1409.1,1083.2,1804.6
000281.jpg,0,0.931,1029.4,492.7,1354.8,945.4
000281.jpg,0,0.927,1187.4,980.4,1474.9,1476.3
000281.jpg,0,0.922,879.4,1405.1,1082.7,1802.8
000282.jpg,0,0.93,1026.8,500.2,1352.6,949.3
000282.jpg,0,0.927,1188.4,987.9,1472.1,1484.6
000282.jpg,0,0.912,879.0,1399.4,1084.1,1795.7
000283.jpg,0,0.932,877.1,1395.1,1082.5,1791.9
000283.jpg,0,0.925,1185.8,999.9,1466.7,1491.0
000283.jpg,0,0.923,1021.7,509.0,1351.4,961.8
000284.jpg,0,0.947,873.8,1383.4,1081.5,1784.2
000284.jpg,0,0.929,1186.0,1005.5,1468.5,1496.5
000284.jpg,0,0.924,1017.3,518.5,1349.1,961.6
000285.jpg,0,0.949,872.4,1376.7,1079.8,1779.7
000285.jpg,0,0.932,1184.7,1016.6,1464.2,1507.2
000285.jpg,0,0.925,1011.9,532.6,1347.6,966.5
000286.jpg,0,0.935,868.4,1363.9,1077.8,1777.4
000286.jpg,0,0.934,1182.8,1022.3,1463.7,1518.3
000286.jpg,0,0.925,1007.3,539.0,1343.6,966.1
000287.jpg,0,0.93,1002.2,544.5,1344.8,970.8
000287.jpg,0,0.93,1183.9,1034.7,1461.6,1522.4
000287.jpg,0,0.908,863.5,1353.2,1074.9,1771.1
000288.jpg,0,0.928,999.1,552.0,1343.2,971.1
000288.jpg,0,0.925,1183.3,1042.1,1459.5,1525.1
000288.jpg,0,0.924,862.0,1348.8,1073.7,1752.4
000289.jpg,0,0.931,996.9,556.8,1341.0,975.3
000289.jpg,0,0.93,1181.5,1042.4,1456.2,1532.7
000289.jpg,0,0.916,860.8,1343.6,1069.5,1746.9
000290.jpg,0,0.932,990.6,559.3,1333.4,979.4
000290.jpg,0,0.929,1179.7,1042.8,1458.2,1542.4
000290.jpg,0,0.916,856.8,1336.3,1066.9,1744.7
000291.jpg,0,0.932,982.5,566.8,1328.4,985.6
000291.jpg,0,0.929,1179.8,1053.5,1456.8,1549.9
000291.jpg,0,0.913,852.1,1334.2,1064.7,1737.7
000292.jpg,0,0.934,1179.2,1055.4,1454.4,1561.0
000292.jpg,0,0.933,981.3,573.7,1325.3,989.6
000292.jpg,0,0.908,851.6,1324.1,1062.9,1731.1
000293.jpg,0,0.936,974.9,581.1,1318.1,989.3
000293.jpg,0,0.933,1177.9,1059.8,1452.7,1573.6
000293.jpg,0,0.914,848.6,1314.7,1062.2,1731.1
000294.jpg,0,0.94,973.2,584.4,1312.6,990.3
000294.jpg,0,0.927,1177.1,1065.6,1443.3,1579.1
000294.jpg,0,0.917,847.2,1300.2,1061.0,1722.6
000295.jpg,0,0.943,968.9,587.4,1309.4,989.4
000295.jpg,0,0.925,1175.6,1073.1,1440.9,1583.0
000295.jpg,0,0.923,841.2,1293.2,1059.9,1722.3
000296.jpg,0,0.944,960.0,589.1,1307.2,983.6
000296.jpg,0,0.924,838.1,1285.6,1057.7,1715.4
000296.jpg,0,0.922,1171.4,1081.1,1437.8,1587.3
000297.jpg,0,0.937,955.0,593.4,1297.7,989.6
000297.jpg,0,0.925,831.7,1280.1,1056.6,1713.8
000297.jpg,0,0.92,1170.0,1084.5,1433.9,1584.9
000298.jpg,0,0.934,952.0,600.1,1297.7,993.2
000298.jpg,0,0.924,829.0,1273.1,1054.4,1709.7
000298.jpg,0,0.921,1169.7,1089.8,1431.0,1596.4
000299.jpg,0,0.929,822.1,1259.9,1053.5,1705.3
000299.jpg,0,0.926,945.7,603.9,1292.5,995.2
000299.jpg,0,0.926,1167.8,1093.0,1428.1,1602.9
000300.jpg,0,0.929,1165.4,1096.9,1428.5,1606.0
000300.jpg,0,0.927,815.1,1254.6,1049.4,1697.2
000300.jpg,0,0.924,941.2,606.5,1287.3,991.5
000301.jpg,0,0.935,809.8,1244.2,1047.0,1683.6
000301.jpg,0,0.924,935.8,608.4,1282.5,994.6
000301.jpg,0,0.924,1163.7,1102.1,1423.7,1615.3
000302.jpg,0,0.943,805.4,1219.0,1044.8,1672.2
000302.jpg,0,0.921,932.3,617.2,1280.0,997.7
000302.jpg,0,0.918,1164.2,1108.9,1424.6,1629.1
000303.jpg,0,0.94,799.9,1208.3,1042.5,1665.3
000303.jpg,0,0.921,1164.7,1116.5,1417.4,1641.3
000303.jpg,0,0.919,929.4,621.6,1277.5,999.7
000304.jpg,0,0.938,792.6,1202.3,1038.7,1654.4
000304.jpg,0,0.923,1161.6,1125.7,1420.0,1649.1
000304.jpg,0,0.918,924.4,627.7,1276.2,999.7
000305.jpg,0,0.935,784.6,1186.4,1033.9,1648.4
000305.jpg,0,0.928,1162.0,1136.6,1416.8,1649.9
000305.jpg,0,0.916,920.2,631.4,1273.0,1002.7
000306.jpg,0,0.932,1163.9,1153.1,1412.2,1656.2
000306.jpg,0,0.929,780.8,1184.9,1029.4,1638.8
000306.jpg,0,0.913,917.6,633.6,1273.9,1008.6
000307.jpg,0,0.933,1161.9,1160.3,1404.8,1656.0
000307.jpg,0,0.92,780.0,1179.6,1021.9,1632.0
000307.jpg,0,0.916,916.5,636.5,1270.9,1016.3
000308.jpg,0,0.934,1158.6,1169.7,1405.1,1665.5
000308.jpg,0,0.92,770.8,1174.1,1019.3,1618.6
000308.jpg,0,0.916,918.5,644.6,1270.5,1020.5
000309.jpg,0,0.925,1148.0,1171.2,1400.8,1668.4
000309.jpg,0,0.917,920.0,660.0,1272.3,1017.3
000309.jpg,0,0.907,765.5,1168.0,1015.6,1604.5
000310.jpg,0,0.92,923.3,667.9,1274.0,1027.8
000310.jpg,0,0.913,755.1,1162.1,1011.0,1601.0
000310.jpg,0,0.909,1146.6,1185.8,1389.2,1671.1
000311.jpg,0,0.924,925.7,686.0,1275.1,1043.3
000311.jpg,0,0.915,1135.7,1195.4,1379.9,1686.1
000311.jpg,0,0.908,754.0,1161.0,1004.8,1588.9
000312.jpg,0,0.923,1131.4,1205.7,1369.0,1703.6
000312.jpg,0,0.922,929.4,700.8,1275.9,1061.7
000312.jpg,0,0.916,743.5,1161.1,995.3,1578.7
000313.jpg,0,0.927,1123.4,1208.2,1364.8,1707.8
000313.jpg,0,0.92,737.1,1146.6,992.8,1569.4
000313.jpg,0,0.919,930.4,711.9,1277.1,1067.9
000314.jpg,0,0.928,1118.5,1214.3,1356.6,1710.7
000314.jpg,0,0.92,726.3,1143.0,986.5,1563.5
000314.jpg,0,0.912,933.1,724.3,1279.8,1078.4
000315.jpg,0,0.923,722.6,1141.2,979.3,1557.1
000315.jpg,0,0.91,1112.4,1221.1,1346.4,1715.0
000315.jpg,0,0.908,936.0,735.5,1280.9,1086.8
000316.jpg,0,0.924,707.2,1135.2,972.6,1543.1
000316.jpg,0,0.922,943.6,747.4,1289.0,1102.3
000316.jpg,0,0.912,1111.4,1230.7,1333.6,1714.6
000317.jpg,0,0.932,946.3,762.4,1293.5,1118.5
000317.jpg,0,0.917,698.8,1130.6,965.7,1530.0
000317.jpg,0,0.917,1111.2,1239.9,1328.8,1714.2
000318.jpg,0,0.931,948.2,775.6,1300.6,1140.7
000318.jpg,0,0.907,693.3,1115.0,954.4,1515.1
000318.jpg,0,0.901,1109.3,1249.1,1321.4,1721.7
000319.jpg,0,0.922,946.6,789.6,1309.3,1159.7
000319.jpg,0,0.908,690.7,1100.8,945.6,1497.9
000319.jpg,0,0.9,1101.1,1251.2,1319.4,1720.0
000320.jpg,0,0.922,685.5,1083.7,938.4,1485.0
000320.jpg,0,0.916,951.1,798.4,1319.3,1176.8
000320.jpg,0,0.898,1098.4,1258.2,1316.7,1725.3
000321.jpg,0,0.925,667.2,1070.6,925.8,1473.4
000321.jpg,0,0.916,959.8,816.2,1323.8,1190.2
000321.jpg,0,0.913,1092.4,1278.1,1315.4,1743.4
000322.jpg,0,0.928,959.0,828.2,1327.4,1210.3
000322.jpg,0,0.915,648.7,1057.0,918.1,1454.4
000322.jpg,0,0.902,1089.5,1293.0,1299.8,1745.3
000323.jpg,0,0.923,960.5,844.0,1328.9,1226.8
000323.jpg,0,0.92,643.3,1040.3,911.7,1445.6
000323.jpg,0,0.903,1081.4,1296.2,1295.2,1756.3
000324.jpg,0,0.921,640.1,1031.9,901.8,1437.4
000324.jpg,0,0.917,1073.8,1312.6,1287.1,1765.2
000324.jpg,0,0.909,966.7,857.8,1334.6,1246.6
000325.jpg,0,0.926,634.1,1016.1,897.1,1413.1
000325.jpg,0,0.922,1071.2,1320.6,1283.1,1770.8
000325.jpg,0,0.91,964.6,868.4,1336.0,1257.7
000326.jpg,0,0.933,626.2,1003.8,894.8,1395.3
000326.jpg,0,0.922,1070.4,1327.3,1279.4,1773.7
000326.jpg,0,0.912,970.1,877.4,1338.0,1273.2
000327.jpg,0,0.936,618.0,990.9,886.2,1385.5
000327.jpg,0,0.92,970.7,896.1,1339.5,1289.1
000327.jpg,0,0.919,1061.8,1335.6,1275.8,1779.7
000328.jpg,0,0.923,606.9,975.7,877.8,1367.6
000328.jpg,0,0.921,967.3,910.3,1341.6,1305.5
000328.jpg,0,0.896,1053.8,1341.5,1273.8,1780.4
000329.jpg,0,0.92,606.8,956.8,873.4,1355.0
000329.jpg,0,0.911,1051.6,1346.3,1266.1,1781.3
000329.jpg,0,0.909,967.4,926.7,1341.8,1317.0
000330.jpg,0,0.923,1046.6,1355.0,1264.5,1785.6
000330.jpg,0,0.915,598.4,941.8,868.2,1343.6
000330.jpg,0,0.904,970.1,943.7,1345.6,1333.6
000331.jpg,0,0.925,1042.2,1363.1,1262.4,1791.0
000331.jpg,0,0.923,589.4,925.5,862.7,1331.5
000331.jpg,0,0.911,966.2,952.1,1343.6,1345.0
000332.jpg,0,0.92,960.9,964.5,1345.8,1363.0
000332.jpg,0,0.904,1041.5,1367.9,1258.1,1792.9
000332.jpg,0,0.898,588.2,919.2,846.7,1314.5
000333.jpg,0,0.928,955.7,971.3,1342.5,1376.7
000333.jpg,0,0.913,1038.3,1377.2,1248.9,1792.4
000333.jpg,0,0.912,578.7,904.0,839.6,1302.3
000334.jpg,0,0.922,573.1,883.1,832.6,1291.9
000334.jpg,0,0.916,958.6,974.6,1340.0,1395.2
000334.jpg,0,0.915,1035.7,1387.4,1244.4,1793.8
000335.jpg,0,0.922,569.1,872.7,830.1,1267.7
000335.jpg,0,0.914,957.7,979.2,1338.9,1408.6
000335.jpg,0,0.903,1031.5,1400.2,1240.9,1800.4
000336.jpg,0,0.916,569.7,858.0,829.3,1248.9
000336.jpg,0,0.916,950.4,981.4,1337.5,1423.7
000336.jpg,0,0.902,1028.8,1400.6,1241.8,1805.4
000337.jpg,0,0.922,947.1,987.2,1335.6,1437.8
000337.jpg,0,0.916,562.3,844.6,820.5,1242.1
000337.jpg,0,0.901,1022.5,1420.9,1235.2,1804.5
000338.jpg,0,0.928,948.8,997.4,1334.1,1449.6
000338.jpg,0,0.925,554.8,830.0,816.7,1233.8
000338.jpg,0,0.898,1023.3,1421.0,1229.7,1808.8
000339.jpg,0,0.927,945.8,1008.9,1329.4,1466.9
000339.jpg,0,0.926,539.3,817.3,807.8,1223.8
000339.jpg,0,0.906,1021.4,1423.5,1225.4,1814.1
000340.jpg,0,0.92,542.4,808.7,807.6,1211.8
000340.jpg,0,0.917,950.6,1018.7,1321.2,1473.3
000340.jpg,0,0.904,1020.8,1430.9,1220.9,1815.4
000341.jpg,0,0.919,946.5,1026.5,1317.5,1488.4
000341.jpg,0,0.91,539.3,794.3,803.5,1200.2
000341.jpg,0,0.899,1016.5,1440.8,1216.0,1817.8
000342.jpg,0,0.927,941.1,1034.3,1315.5,1511.7
000342.jpg,0,0.906,539.8,782.2,792.1,1185.8
000342.jpg,0,0.891,1013.7,1459.7,1210.0,1821.4
000343.jpg,0,0.932,940.8,1040.2,1315.7,1520.2
000343.jpg,0,0.905,540.3,769.2,789.3,1181.0
000343.jpg,0,0.886,1013.1,1448.4,1204.1,1821.8
000344.jpg,0,0.938,940.4,1041.3,1308.7,1530.8
000344.jpg,0,0.914,531.3,753.2,779.3,1172.7
000344.jpg,0,0.878,1009.2,1459.5,1199.2,1828.9
000345.jpg,0,0.937,530.8,743.8,772.0,1171.2
000345.jpg,0,0.928,939.6,1052.7,1304.1,1541.9
000345.jpg,0,0.883,1008.5,1456.8,1197.5,1830.3
000346.jpg,0,0.918,512.6,731.7,765.2,1158.6
000346.jpg,0,0.918,937.1,1062.8,1300.9,1556.4
000346.jpg,0,0.877,1005.5,1470.3,1195.5,1834.2
000347.jpg,0,0.917,513.9,724.5,760.1,1147.7
000347.jpg,0,0.916,940.0,1088.6,1292.4,1561.2
000347.jpg,0,0.883,1003.8,1463.8,1190.9,1838.8
000348.jpg,0,0.916,940.5,1102.0,1289.2,1563.5
