frame_id,class_id,x_center,y_center,width,height
000215.jpg,0,0.519531,0.184082,0.110352,0.197266
000215.jpg,0,0.461914,0.478516,0.156738,0.167969
000215.jpg,0,0.533203,0.871094,0.042969,0.123535
000216.jpg,0,0.521484,0.185059,0.112305,0.197754
000216.jpg,0,0.467285,0.466309,0.156738,0.167969
000216.jpg,0,0.530273,0.87207,0.036621,0.125488
000217.jpg,0,0.522949,0.185547,0.11377,0.197754
000217.jpg,0,0.467285,0.472656,0.156738,0.167969
000217.jpg,0,0.528809,0.87207,0.04541,0.123535
000218.jpg,0,0.524902,0.186523,0.115234,0.198242
000218.jpg,0,0.469727,0.470215,0.157227,0.16748
000218.jpg,0,0.524414,0.866699,0.046875,0.120605
000219.jpg,0,0.526855,0.187012,0.117188,0.19873
000219.jpg,0,0.472656,0.467285,0.157227,0.16748
000219.jpg,0,0.52832,0.864746,0.067383,0.123535
000220.jpg,0,0.531738,0.1875,0.118652,0.19873
000220.jpg,0,0.475586,0.466309,0.157227,0.16748
000220.jpg,0,0.525391,0.865234,0.062012,0.126953
000221.jpg,0,0.533203,0.191406,0.118652,0.202148
000221.jpg,0,0.482422,0.46582,0.157227,0.16748
000221.jpg,0,0.523438,0.864746,0.062012,0.126953
000222.jpg,0,0.534668,0.195312,0.119141,0.205566
000222.jpg,0,0.489258,0.464844,0.157227,0.16748
000222.jpg,0,0.521973,0.864746,0.062012,0.126953
000223.jpg,0,0.536133,0.199219,0.119141,0.208496
000223.jpg,0,0.495605,0.464355,0.157227,0.16748
000223.jpg,0,0.52002,0.864258,0.062012,0.126953
000224.jpg,0,0.537598,0.203125,0.119629,0.211914
000224.jpg,0,0.502441,0.463379,0.157227,0.16748
000224.jpg,0,0.518066,0.864258,0.062012,0.126953
000225.jpg,0,0.539062,0.20752,0.119629,0.215332
000225.jpg,0,0.508789,0.462402,0.157227,0.16748
000225.jpg,0,0.516113,0.86377,0.062012,0.126953
000226.jpg,0,0.541504,0.209961,0.119629,0.217773
000226.jpg,0,0.514648,0.462402,0.157715,0.170898
000226.jpg,0,0.51416,0.863281,0.0625,0.125977
000227.jpg,0,0.544434,0.212402,0.119141,0.220703
000227.jpg,0,0.520508,0.462402,0.157715,0.174316
000227.jpg,0,0.512695,0.863281,0.062988,0.125
000228.jpg,0,0.546875,0.214844,0.118652,0.223633
000228.jpg,0,0.526367,0.461914,0.158203,0.177734
000228.jpg,0,0.510742,0.862793,0.062988,0.124023
000229.jpg,0,0.549316,0.217773,0.118164,0.226562
000229.jpg,0,0.532227,0.461914,0.158691,0.181152
000229.jpg,0,0.508789,0.862793,0.063477,0.123047
000230.jpg,0,0.556641,0.223633,0.125488,0.214844
000230.jpg,0,0.533691,0.459961,0.159668,0.186035
000230.jpg,0,0.506836,0.862793,0.055664,0.119629
000231.jpg,0,0.55957,0.224121,0.125488,0.214355
000231.jpg,0,0.540039,0.461426,0.158691,0.185547
000231.jpg,0,0.506836,0.86084,0.057129,0.122559
000232.jpg,0,0.562012,0.224609,0.125977,0.213867
000232.jpg,0,0.545898,0.462891,0.158203,0.18457
000232.jpg,0,0.506348,0.858887,0.058594,0.125488
000233.jpg,0,0.564941,0.225098,0.125977,0.213379
000233.jpg,0,0.552246,0.464355,0.157227,0.184082
000233.jpg,0,0.505859,0.856934,0.060059,0.128418
000234.jpg,0,0.567383,0.226074,0.125977,0.212891
000234.jpg,0,0.558105,0.46582,0.15625,0.183105
000234.jpg,0,0.505859,0.85498,0.061523,0.131348
000235.jpg,0,0.570312,0.226562,0.126465,0.212402
000235.jpg,0,0.564453,0.467285,0.155273,0.182617
000235.jpg,0,0.505371,0.853027,0.062988,0.134277
000236.jpg,0,0.573242,0.227051,0.126465,0.211914
000236.jpg,0,0.570312,0.46875,0.154297,0.182129
000236.jpg,0,0.504883,0.851074,0.064453,0.137207
000237.jpg,0,0.575684,0.228027,0.126953,0.211426
000237.jpg,0,0.576172,0.470215,0.153809,0.181152
000237.jpg,0,0.504883,0.849121,0.065918,0.140137
000238.jpg,0,0.578613,0.228516,0.126953,0.210938
000238.jpg,0,0.58252,0.47168,0.152832,0.180664
000238.jpg,0,0.504395,0.847168,0.067383,0.143066
000239.jpg,0,0.581055,0.229004,0.127441,0.210449
000239.jpg,0,0.588379,0.473633,0.151855,0.179688
000239.jpg,0,0.503906,0.845215,0.068848,0.145996
000240.jpg,0,0.581055,0.229004,0.127441,0.210449
000240.jpg,0,0.588379,0.473633,0.151855,0.179688
000240.jpg,0,0.503906,0.845215,0.068848,0.145996
000241.jpg,0,0.581543,0.233398,0.127441,0.213379
000241.jpg,0,0.591797,0.475098,0.151367,0.183594
000241.jpg,0,0.50293,0.844727,0.068848,0.145996
000242.jpg,0,0.582031,0.238281,0.126953,0.216309
000242.jpg,0,0.594727,0.477051,0.150391,0.187012
000242.jpg,0,0.501953,0.84375,0.068848,0.145996
000243.jpg,0,0.58252,0.242676,0.126953,0.219727
000243.jpg,0,0.598145,0.478516,0.149414,0.19043
000243.jpg,0,0.501465,0.843262,0.068848,0.145996
000244.jpg,0,0.583008,0.24707,0.126953,0.222656
000244.jpg,0,0.601562,0.480469,0.148926,0.194336
000244.jpg,0,0.500488,0.842773,0.068848,0.145996
000245.jpg,0,0.583496,0.251465,0.126465,0.225586
000245.jpg,0,0.604492,0.481934,0.147949,0.197754
000245.jpg,0,0.499512,0.842285,0.068848,0.145996
000246.jpg,0,0.583984,0.255859,0.126465,0.229004
000246.jpg,0,0.60791,0.483887,0.147461,0.201172
000246.jpg,0,0.498535,0.841309,0.068848,0.145996
000247.jpg,0,0.583984,0.260254,0.126465,0.231934
000247.jpg,0,0.61084,0.485352,0.146484,0.205078
000247.jpg,0,0.497559,0.84082,0.068848,0.145996
000248.jpg,0,0.584473,0.264648,0.125977,0.234863
000248.jpg,0,0.614258,0.487305,0.145996,0.208496
000248.jpg,0,0.496582,0.840332,0.068848,0.145996
000249.jpg,0,0.584961,0.269531,0.125977,0.238281
000249.jpg,0,0.617188,0.48877,0.14502,0.211914
000249.jpg,0,0.495605,0.839844,0.068848,0.145996
000250.jpg,0,0.584961,0.269531,0.125977,0.238281
000250.jpg,0,0.608887,0.487793,0.14502,0.211914
000250.jpg,0,0.495605,0.839844,0.068848,0.145996
000251.jpg,0,0.585938,0.271484,0.12793,0.23584
000251.jpg,0,0.612793,0.490234,0.144043,0.214844
000251.jpg,0,0.494629,0.837891,0.069336,0.147949
000252.jpg,0,0.586426,0.272949,0.130371,0.233887
000252.jpg,0,0.616699,0.492188,0.143066,0.217773
000252.jpg,0,0.493652,0.836426,0.069824,0.149414
000253.jpg,0,0.587402,0.274902,0.132324,0.231445
000253.jpg,0,0.620605,0.494141,0.141602,0.220703
000253.jpg,0,0.493164,0.834473,0.070312,0.150879
000254.jpg,0,0.588379,0.276855,0.134277,0.229492
000254.jpg,0,0.624512,0.496094,0.140625,0.223633
000254.jpg,0,0.492188,0.83252,0.070801,0.152344
000255.jpg,0,0.588867,0.278809,0.136719,0.227051
000255.jpg,0,0.628418,0.498047,0.13916,0.226562
000255.jpg,0,0.491211,0.831055,0.071289,0.154297
000256.jpg,0,0.589844,0.280762,0.138672,0.225098
000256.jpg,0,0.632324,0.500488,0.138184,0.229492
000256.jpg,0,0.490234,0.829102,0.071777,0.155762
000257.jpg,0,0.59082,0.282715,0.140625,0.222656
000257.jpg,0,0.63623,0.502441,0.137207,0.232422
000257.jpg,0,0.489258,0.827637,0.072266,0.157227
000258.jpg,0,0.591309,0.284668,0.143066,0.220703
000258.jpg,0,0.640137,0.504395,0.135742,0.235352
000258.jpg,0,0.488281,0.825684,0.072754,0.15918
000259.jpg,0,0.592285,0.286621,0.14502,0.218262
000259.jpg,0,0.644043,0.506348,0.134766,0.238281
000259.jpg,0,0.487793,0.82373,0.073242,0.160645
000260.jpg,0,0.593262,0.288574,0.146973,0.216309
000260.jpg,0,0.647949,0.508301,0.133301,0.241211
000260.jpg,0,0.486816,0.822266,0.07373,0.162109
000261.jpg,0,0.59375,0.290527,0.148926,0.213867
000261.jpg,0,0.651855,0.510742,0.132324,0.244141
000261.jpg,0,0.48584,0.820312,0.074219,0.164062
000262.jpg,0,0.59375,0.290527,0.148926,0.213867
000262.jpg,0,0.655762,0.518066,0.143066,0.254395
000262.jpg,0,0.48584,0.820312,0.074219,0.164062
000263.jpg,0,0.592773,0.294922,0.148926,0.217285
000263.jpg,0,0.65625,0.522949,0.142578,0.251953
000263.jpg,0,0.48584,0.817871,0.076172,0.166504
000264.jpg,0,0.591797,0.298828,0.148926,0.220703
000264.jpg,0,0.656738,0.527832,0.141602,0.249512
000264.jpg,0,0.48584,0.814941,0.077637,0.169434
000265.jpg,0,0.59082,0.303223,0.148926,0.224121
000265.jpg,0,0.657227,0.532227,0.141113,0.24707
000265.jpg,0,0.48584,0.8125,0.07959,0.171875
000266.jpg,0,0.589844,0.307129,0.148926,0.227539
000266.jpg,0,0.657715,0.537109,0.140625,0.244629
000266.jpg,0,0.48584,0.80957,0.081543,0.174316
000267.jpg,0,0.588867,0.311523,0.148926,0.230957
000267.jpg,0,0.658203,0.541992,0.140137,0.242188
000267.jpg,0,0.48584,0.807129,0.083496,0.177246
000268.jpg,0,0.587402,0.31543,0.148926,0.234375
000268.jpg,0,0.658203,0.546387,0.13916,0.239258
000268.jpg,0,0.48584,0.804688,0.084961,0.179688
000269.jpg,0,0.586426,0.319824,0.148926,0.237793
000269.jpg,0,0.658691,0.55127,0.138672,0.236816
000269.jpg,0,0.48584,0.801758,0.086914,0.182617
000270.jpg,0,0.585449,0.32373,0.148926,0.241211
000270.jpg,0,0.65918,0.556152,0.138184,0.234375
000270.jpg,0,0.48584,0.799316,0.088867,0.185059
000271.jpg,0,0.584961,0.326172,0.148926,0.239746
000271.jpg,0,0.658691,0.560059,0.138672,0.235352
000271.jpg,0,0.485352,0.797852,0.089844,0.185547
000272.jpg,0,0.584473,0.328613,0.148926,0.23877
000272.jpg,0,0.658203,0.564453,0.13916,0.23584
000272.jpg,0,0.484863,0.796875,0.091309,0.185547
000273.jpg,0,0.583984,0.331543,0.148926,0.237793
000273.jpg,0,0.657227,0.568359,0.139648,0.236328
000273.jpg,0,0.483887,0.79541,0.092773,0.186035
000274.jpg,0,0.583496,0.333984,0.148926,0.236816
000274.jpg,0,0.656738,0.572754,0.140137,0.236816
000274.jpg,0,0.483398,0.794434,0.094238,0.186523
000275.jpg,0,0.58252,0.336426,0.148926,0.235352
000275.jpg,0,0.65625,0.57666,0.141113,0.237305
000275.jpg,0,0.48291,0.792969,0.095215,0.186523
000276.jpg,0,0.582031,0.338867,0.148926,0.234375
000276.jpg,0,0.655762,0.581055,0.141602,0.237793
000276.jpg,0,0.482422,0.791992,0.09668,0.187012
000277.jpg,0,0.581543,0.341309,0.148926,0.233398
000277.jpg,0,0.655273,0.584961,0.14209,0.238281
000277.jpg,0,0.481445,0.790527,0.098145,0.187012
000278.jpg,0,0.581055,0.34375,0.148438,0.232422
000278.jpg,0,0.654297,0.589355,0.142578,0.23877
000278.jpg,0,0.480957,0.789551,0.099609,0.1875
000279.jpg,0,0.580566,0.346191,0.148438,0.231445
000279.jpg,0,0.653809,0.593262,0.143066,0.239258
000279.jpg,0,0.480469,0.788086,0.100586,0.1875
000280.jpg,0,0.580078,0.348633,0.148438,0.22998
000280.jpg,0,0.65332,0.597656,0.144043,0.239746
000280.jpg,0,0.47998,0.787109,0.102051,0.187988
000281.jpg,0,0.57959,0.351074,0.148438,0.229004
000281.jpg,0,0.652832,0.601562,0.144531,0.240723
000281.jpg,0,0.479492,0.785645,0.103516,0.188477
000282.jpg,0,0.581055,0.358398,0.162598,0.21875
000282.jpg,0,0.649902,0.604492,0.136719,0.240723
000282.jpg,0,0.478516,0.782227,0.103516,0.188477
000283.jpg,0,0.579102,0.360352,0.163086,0.216797
000283.jpg,0,0.649414,0.608398,0.135742,0.241211
000283.jpg,0,0.477051,0.778809,0.103027,0.189941
000284.jpg,0,0.577148,0.362793,0.163574,0.215332
000284.jpg,0,0.648926,0.611816,0.135254,0.241699
000284.jpg,0,0.476074,0.775391,0.103027,0.191406
000285.jpg,0,0.575195,0.364746,0.164062,0.213379
000285.jpg,0,0.648438,0.615723,0.134766,0.241699
000285.jpg,0,0.475098,0.771973,0.103027,0.192871
000286.jpg,0,0.573242,0.366699,0.164062,0.211426
000286.jpg,0,0.647949,0.619141,0.134277,0.242188
000286.jpg,0,0.474121,0.768555,0.102539,0.194336
000287.jpg,0,0.571289,0.368652,0.164551,0.209473
000287.jpg,0,0.647461,0.623047,0.133301,0.242676
000287.jpg,0,0.473145,0.765137,0.102539,0.195801
000288.jpg,0,0.569336,0.370605,0.165039,0.20752
000288.jpg,0,0.646973,0.626953,0.132812,0.242676
000288.jpg,0,0.472168,0.761719,0.102539,0.197266
000289.jpg,0,0.567383,0.372559,0.165527,0.205566
000289.jpg,0,0.646484,0.630371,0.132324,0.243164
000289.jpg,0,0.471191,0.758301,0.102051,0.19873
000290.jpg,0,0.564941,0.374512,0.166016,0.204102
000290.jpg,0,0.645996,0.634277,0.131836,0.243652
000290.jpg,0,0.470215,0.754883,0.102051,0.200195
000291.jpg,0,0.562988,0.376465,0.166504,0.202148
000291.jpg,0,0.645508,0.637695,0.130859,0.244141
000291.jpg,0,0.469238,0.751465,0.102051,0.20166
000292.jpg,0,0.561035,0.378418,0.166504,0.200195
000292.jpg,0,0.64502,0.641602,0.130371,0.244141
000292.jpg,0,0.468262,0.748047,0.101562,0.203125
000293.jpg,0,0.559082,0.380371,0.166992,0.198242
000293.jpg,0,0.644531,0.645508,0.129883,0.244629
000293.jpg,0,0.467285,0.744629,0.101562,0.20459
000294.jpg,0,0.557129,0.382324,0.16748,0.196289
000294.jpg,0,0.644043,0.648926,0.129395,0.245117
000294.jpg,0,0.466309,0.741211,0.101562,0.206055
000295.jpg,0,0.552246,0.382324,0.16748,0.196289
000295.jpg,0,0.637695,0.64502,0.132812,0.254395
000295.jpg,0,0.464355,0.741211,0.101562,0.206055
000296.jpg,0,0.550293,0.383789,0.168457,0.194824
000296.jpg,0,0.636719,0.648926,0.131836,0.254883
000296.jpg,0,0.462402,0.736328,0.103516,0.208496
000297.jpg,0,0.54834,0.385254,0.169434,0.193359
000297.jpg,0,0.635742,0.652344,0.130371,0.254883
000297.jpg,0,0.460938,0.730957,0.105469,0.210449
000298.jpg,0,0.546387,0.387207,0.17041,0.191895
000298.jpg,0,0.634766,0.65625,0.129395,0.255371
000298.jpg,0,0.458984,0.725586,0.107422,0.212891
000299.jpg,0,0.544434,0.388672,0.171387,0.19043
000299.jpg,0,0.633789,0.659668,0.12793,0.255859
000299.jpg,0,0.45752,0.720703,0.109375,0.215332
000300.jpg,0,0.542969,0.390137,0.172363,0.188965
000300.jpg,0,0.632812,0.663086,0.126953,0.255859
000300.jpg,0,0.455566,0.715332,0.111328,0.217285
000301.jpg,0,0.541016,0.391602,0.17334,0.1875
000301.jpg,0,0.631836,0.666992,0.125488,0.256348
000301.jpg,0,0.454102,0.709961,0.113281,0.219727
000302.jpg,0,0.539062,0.393066,0.174316,0.186035
000302.jpg,0,0.630859,0.67041,0.124512,0.256348
000302.jpg,0,0.452148,0.705078,0.115234,0.22168
000303.jpg,0,0.537109,0.394531,0.175293,0.18457
000303.jpg,0,0.629883,0.674316,0.123047,0.256836
000303.jpg,0,0.450684,0.699707,0.117188,0.224121
000304.jpg,0,0.535156,0.395996,0.17627,0.183105
000304.jpg,0,0.628906,0.677734,0.121582,0.256836
000304.jpg,0,0.449219,0.694824,0.119141,0.226562
000305.jpg,0,0.533203,0.397949,0.177246,0.181641
000305.jpg,0,0.62793,0.681641,0.120605,0.257324
000305.jpg,0,0.447266,0.689453,0.121094,0.228516
000306.jpg,0,0.533203,0.397949,0.177246,0.181641
000306.jpg,0,0.629883,0.685547,0.120117,0.248535
000306.jpg,0,0.442871,0.689453,0.121094,0.228516
000307.jpg,0,0.534668,0.40332,0.176758,0.180176
000307.jpg,0,0.626465,0.688965,0.119141,0.246094
000307.jpg,0,0.439941,0.686035,0.12207,0.225098
000308.jpg,0,0.536133,0.408691,0.176758,0.179199
000308.jpg,0,0.623535,0.692871,0.118164,0.243652
000308.jpg,0,0.436523,0.682129,0.122559,0.221191
000309.jpg,0,0.537109,0.414062,0.176758,0.177734
000309.jpg,0,0.620117,0.696289,0.116699,0.241699
000309.jpg,0,0.433105,0.678711,0.123535,0.217773
000310.jpg,0,0.538574,0.419434,0.17627,0.176758
000310.jpg,0,0.616699,0.700195,0.115723,0.239258
000310.jpg,0,0.430176,0.675293,0.124023,0.213867
000311.jpg,0,0.540039,0.424805,0.174805,0.176758
000311.jpg,0,0.613281,0.703613,0.114746,0.237305
000311.jpg,0,0.426758,0.671875,0.125,0.210449
000312.jpg,0,0.541016,0.430176,0.173828,0.176758
000312.jpg,0,0.610352,0.70752,0.113281,0.234863
000312.jpg,0,0.423828,0.667969,0.125977,0.206543
000313.jpg,0,0.54248,0.436035,0.172363,0.176758
000313.jpg,0,0.606934,0.710938,0.112305,0.23291
000313.jpg,0,0.42041,0.664551,0.126465,0.203125
000314.jpg,0,0.543945,0.441406,0.170898,0.176758
000314.jpg,0,0.603516,0.714844,0.111328,0.230469
000314.jpg,0,0.41748,0.661133,0.127441,0.199219
000315.jpg,0,0.544922,0.446777,0.169922,0.176758
000315.jpg,0,0.600098,0.718262,0.109863,0.228516
000315.jpg,0,0.414062,0.657715,0.12793,0.195801
000316.jpg,0,0.546387,0.452148,0.168457,0.176758
000316.jpg,0,0.59668,0.72168,0.108887,0.226074
000316.jpg,0,0.410645,0.653809,0.128906,0.191895
000317.jpg,0,0.546387,0.460449,0.168457,0.176758
000317.jpg,0,0.59668,0.72168,0.108887,0.226074
000317.jpg,0,0.40625,0.651855,0.128906,0.191895
000318.jpg,0,0.54834,0.467773,0.17041,0.178711
000318.jpg,0,0.594727,0.725586,0.108398,0.226074
000318.jpg,0,0.402344,0.64502,0.128906,0.191895
000319.jpg,0,0.550293,0.475098,0.172852,0.180176
000319.jpg,0,0.592285,0.729004,0.107422,0.226074
000319.jpg,0,0.398438,0.637695,0.128906,0.191895
000320.jpg,0,0.552246,0.482422,0.175293,0.182129
000320.jpg,0,0.589844,0.73291,0.106934,0.225586
000320.jpg,0,0.394531,0.630859,0.128906,0.191895
000321.jpg,0,0.554199,0.489746,0.177246,0.184082
000321.jpg,0,0.587891,0.736328,0.106445,0.225586
000321.jpg,0,0.390625,0.623535,0.128906,0.191895
000322.jpg,0,0.556641,0.49707,0.179688,0.186035
000322.jpg,0,0.585449,0.740234,0.105469,0.225098
000322.jpg,0,0.386719,0.616211,0.128906,0.191895
000323.jpg,0,0.558594,0.504395,0.181641,0.1875
000323.jpg,0,0.583008,0.743652,0.10498,0.225098
000323.jpg,0,0.382812,0.609375,0.128906,0.191895
000324.jpg,0,0.560547,0.511719,0.184082,0.189453
000324.jpg,0,0.581055,0.747559,0.104492,0.225098
000324.jpg,0,0.378906,0.602051,0.128906,0.191895
000325.jpg,0,0.5625,0.519043,0.186523,0.191406
000325.jpg,0,0.578613,0.750977,0.103516,0.224609
000325.jpg,0,0.375,0.595215,0.128906,0.191895
000326.jpg,0,0.564453,0.526367,0.188477,0.192871
000326.jpg,0,0.576172,0.754883,0.103027,0.224609
000326.jpg,0,0.371094,0.587891,0.128906,0.191895
000327.jpg,0,0.566406,0.533691,0.190918,0.194824
000327.jpg,0,0.574219,0.758301,0.102539,0.224121
000327.jpg,0,0.366699,0.580566,0.128906,0.191895
000328.jpg,0,0.561523,0.548828,0.172363,0.187012
000328.jpg,0,0.566895,0.760254,0.102539,0.224121
000328.jpg,0,0.36377,0.574219,0.128906,0.191895
000329.jpg,0,0.561035,0.553711,0.177246,0.187012
000329.jpg,0,0.564941,0.763672,0.102051,0.220703
000329.jpg,0,0.36084,0.567383,0.128906,0.191895
000330.jpg,0,0.561035,0.558594,0.182129,0.187012
000330.jpg,0,0.563477,0.766602,0.102051,0.217285
000330.jpg,0,0.357422,0.560547,0.128906,0.191895
000331.jpg,0,0.560547,0.563477,0.187012,0.187012
000331.jpg,0,0.561523,0.77002,0.102051,0.213379
000331.jpg,0,0.354492,0.553711,0.128906,0.191895
000332.jpg,0,0.560059,0.568848,0.187012,0.192383
000332.jpg,0,0.560059,0.772949,0.102051,0.209961
000332.jpg,0,0.351074,0.546387,0.128906,0.191895
000333.jpg,0,0.560059,0.57373,0.187012,0.197266
000333.jpg,0,0.558105,0.776367,0.102051,0.206543
000333.jpg,0,0.347656,0.539551,0.128906,0.191895
000334.jpg,0,0.55957,0.578613,0.187012,0.202148
000334.jpg,0,0.556641,0.779297,0.101562,0.202637
000334.jpg,0,0.344727,0.532715,0.128906,0.191895
000335.jpg,0,0.559082,0.583496,0.187012,0.207031
000335.jpg,0,0.554688,0.782715,0.101562,0.199219
000335.jpg,0,0.341309,0.525391,0.128906,0.191895
000336.jpg,0,0.559082,0.588379,0.187012,0.211914
000336.jpg,0,0.553223,0.785645,0.101562,0.195801
000336.jpg,0,0.337891,0.518555,0.128906,0.191895
000337.jpg,0,0.558594,0.59375,0.187012,0.217285
000337.jpg,0,0.55127,0.789062,0.101562,0.191895
000337.jpg,0,0.334961,0.511719,0.128906,0.191895
000338.jpg,0,0.558105,0.598633,0.187012,0.222168
000338.jpg,0,0.549805,0.791992,0.101562,0.188477
000338.jpg,0,0.331543,0.504883,0.128906,0.191895
000339.jpg,0,0.558105,0.603516,0.187012,0.227051
000339.jpg,0,0.547852,0.79541,0.101074,0.185059
000339.jpg,0,0.328125,0.497559,0.128906,0.191895
000340.jpg,0,0.560059,0.605957,0.189941,0.233887
000340.jpg,0,0.546875,0.797852,0.098145,0.180176
000340.jpg,0,0.329102,0.492188,0.125,0.200684
000341.jpg,0,0.558594,0.611328,0.187012,0.233398
000341.jpg,0,0.544922,0.798828,0.097168,0.180176
000341.jpg,0,0.32666,0.487305,0.124512,0.201172
000342.jpg,0,0.556641,0.616699,0.18457,0.233398
000342.jpg,0,0.542969,0.800293,0.096191,0.180176
000342.jpg,0,0.324219,0.481934,0.124023,0.202148
000343.jpg,0,0.554688,0.62207,0.182129,0.23291
000343.jpg,0,0.541504,0.80127,0.095215,0.180664
000343.jpg,0,0.321777,0.477051,0.124023,0.203125
000344.jpg,0,0.552734,0.62793,0.179199,0.23291
000344.jpg,0,0.539551,0.802246,0.094238,0.180664
000344.jpg,0,0.319336,0.47168,0.123535,0.203613
000345.jpg,0,0.55127,0.633301,0.176758,0.232422
000345.jpg,0,0.537598,0.803711,0.092773,0.181152
000345.jpg,0,0.316406,0.466309,0.123535,0.20459
000346.jpg,0,0.549316,0.638672,0.173828,0.232422
000346.jpg,0,0.535645,0.804688,0.091797,0.181152
000346.jpg,0,0.313965,0.461426,0.123047,0.205566
000347.jpg,0,0.547363,0.644043,0.171387,0.231934
000347.jpg,0,0.533691,0.806152,0.09082,0.181152
000347.jpg,0,0.311523,0.456055,0.123047,0.206055
000348.jpg,0,0.545898,0.649414,0.168945,0.231934
000348.jpg,0,0.532227,0.807129,0.089844,0.181641
000348.jpg,0,0.309082,0.450684,0.122559,0.207031
000349.jpg,0,0.543945,0.655273,0.166016,0.231445
000349.jpg,0,0.530273,0.808105,0.088867,0.181641
000349.jpg,0,0.306641,0.445801,0.122559,0.208008
000350.jpg,0,0.541992,0.660645,0.163574,0.231445
000350.jpg,0,0.52832,0.80957,0.087891,0.181641
000350.jpg,0,0.304199,0.44043,0.12207,0.208984
000351.jpg,0,0.540039,0.666016,0.161133,0.230957
000351.jpg,0,0.526367,0.810547,0.086914,0.182129
000351.jpg,0,0.301758,0.435547,0.12207,0.209473
000352.jpg,0,0.538574,0.671387,0.158203,0.230957
000352.jpg,0,0.524414,0.811523,0.085938,0.182129
000352.jpg,0,0.299316,0.430176,0.121582,0.210449
000353.jpg,0,0.538574,0.671387,0.158203,0.230957
000353.jpg,0,0.524414,0.811523,0.085938,0.182129
000353.jpg,0,0.294434,0.42627,0.121582,0.210449
000354.jpg,0,0.539062,0.674316,0.156738,0.234375
000354.jpg,0,0.522949,0.813477,0.085938,0.180664
000354.jpg,0,0.293457,0.422363,0.120117,0.212402
000355.jpg,0,0.540039,0.676758,0.155273,0.237793
000355.jpg,0,0.520996,0.81543,0.085938,0.178711
000355.jpg,0,0.292969,0.418457,0.118652,0.213867
000356.jpg,0,0.541016,0.679688,0.153809,0.241211
000356.jpg,0,0.519043,0.817383,0.085938,0.177246
000356.jpg,0,0.291992,0.414551,0.116699,0.21582
000357.jpg,0,0.541992,0.682129,0.152344,0.244629
000357.jpg,0,0.51709,0.819336,0.085449,0.175781
000357.jpg,0,0.291504,0.410645,0.115234,0.217285
000358.jpg,0,0.542969,0.685059,0.150879,0.248047
000358.jpg,0,0.515137,0.821289,0.085449,0.173828
000358.jpg,0,0.290527,0.406738,0.11377,0.219238
000359.jpg,0,0.543457,0.6875,0.149414,0.250977
000359.jpg,0,0.513184,0.823242,0.085449,0.172363
000359.jpg,0,0.290039,0.402832,0.111816,0.220703
000360.jpg,0,0.544434,0.689941,0.147949,0.254395
000360.jpg,0,0.511719,0.825195,0.085449,0.17041
000360.jpg,0,0.289062,0.398926,0.110352,0.222656
000361.jpg,0,0.54541,0.692871,0.146484,0.257812
000361.jpg,0,0.509766,0.827148,0.085449,0.168945
000361.jpg,0,0.288574,0.39502,0.108887,0.224121
000362.jpg,0,0.546387,0.695312,0.14502,0.26123
000362.jpg,0,0.507812,0.829102,0.084961,0.166992
000362.jpg,0,0.288086,0.391113,0.107422,0.226074
000363.jpg,0,0.546875,0.698242,0.143555,0.264648
000363.jpg,0,0.505859,0.831055,0.084961,0.165527
000363.jpg,0,0.287109,0.387207,0.105469,0.228027
000364.jpg,0,0.547852,0.700684,0.135254,0.266113
000364.jpg,0,0.505859,0.831055,0.084961,0.165527
000364.jpg,0,0.283691,0.385742,0.105469,0.219727
000365.jpg,0,0.54834,0.704102,0.134277,0.26416
000365.jpg,0,0.505371,0.832031,0.084473,0.165527
000365.jpg,0,0.283203,0.382324,0.105469,0.219238
000366.jpg,0,0.54834,0.70752,0.133789,0.262695
000366.jpg,0,0.504395,0.83252,0.083496,0.166016
000366.jpg,0,0.282715,0.378906,0.10498,0.21875
000367.jpg,0,0.54834,0.710449,0.133301,0.260742
000367.jpg,0,0.503906,0.833008,0.083008,0.166016
000367.jpg,0,0.282227,0.375977,0.10498,0.218262
000368.jpg,0,0.54834,0.713867,0.132324,0.258789
000368.jpg,0,0.50293,0.833496,0.082031,0.166016
000368.jpg,0,0.281738,0.372559,0.104492,0.217773
000369.jpg,0,0.54834,0.717285,0.131836,0.256836
000369.jpg,0,0.502441,0.833984,0.081543,0.166016
000369.jpg,0,0.28125,0.369141,0.104492,0.217285
000370.jpg,0,0.548828,0.720703,0.130859,0.254883
000370.jpg,0,0.501953,0.834961,0.080566,0.166504
000370.jpg,0,0.28125,0.366211,0.104492,0.216797
000371.jpg,0,0.548828,0.724121,0.130371,0.25293
000371.jpg,0,0.500977,0.835449,0.080078,0.166504
000371.jpg,0,0.280762,0.362793,0.104004,0.216309
000372.jpg,0,0.548828,0.727539,0.129395,0.250977
000372.jpg,0,0.500488,0.835938,0.079102,0.166504
000372.jpg,0,0.280273,0.359375,0.104004,0.21582
000373.jpg,0,0.548828,0.730957,0.128906,0.249023
000373.jpg,0,0.499512,0.836426,0.078613,0.166504
000373.jpg,0,0.279785,0.355957,0.103516,0.215332
000374.jpg,0,0.549316,0.734375,0.128418,0.247559
000374.jpg,0,0.499023,0.837402,0.077637,0.166992
000374.jpg,0,0.279297,0.353027,0.103516,0.214844
000375.jpg,0,0.549316,0.737793,0.127441,0.245605
000375.jpg,0,0.498535,0.837891,0.077148,0.166992
